date,cpi_index,rate,unemp,wage_real,hpi,mortgage,gdp_growth,usdils,eurils,cpi_yoy,cpi_yoy_clean,real_rate,rate_gap,rate_change_12m,real_wage_indexed,wage_growth_12m,hpi_total,hpi_total_indexed,hpi_growth_12m,affordability,fx_change_12m,fx_mom_pct,fx_volatility_12m,cpi_mom_pct,inflation_volatility_12m,cpi_gap,housing_loans_yoy,economic_stress_index,housing_pressure_index
2004-10-01,0.8016032064,4.1,,8525.0693359375,60.6627487871333,,4.7995978239,4.468,5.6994,0.8016032064,0.8016032064,3.2983967935999994,2.0999999999999996,-1.5,172.10122220130293,0.028050159827475163,60.6627487871333,94.57605906317693,-3.4580971208586386,181.97123448159232,-0.5342831700801409,-0.31236055332440893,1.1706503694617163,0.0,,-1.1983967936,,-0.6125800737756669,-1.1994847973762817
2004-11-01,0.9036144578,3.9,,8507.923828125,,,,4.363,5.7982,0.9036144578,0.9036144578,2.9963855421999996,1.9,-1.3000000000000003,171.7550944768803,0.6902950596176627,,,,,-1.9109712230215847,-2.350044762757375,1.3272039875628454,12.725903612353617,,-1.0963855422,,-0.6739938201540946,
2004-12-01,1.2072434608,3.7,,8956.2568359375,,,,4.308,5.8768,1.2072434608,1.2072434608,2.4927565392,1.7000000000000002,-1.5,180.8058899082388,6.388921788680935,,,,,-1.621374743092019,-1.2606005042402169,1.3017661300660208,33.60160966649819,,-0.7927565392,,-0.7164003047046079,
2005-01-01,0.8064516129,3.5,,8795.1025390625,60.0432885039707,,5.0053974445,4.383,5.7132,0.8064516129,0.8064516129,2.6935483871,1.5,-1.0,177.5525613589609,-3.0877527430466456,60.0432885039707,93.61029154523509,-3.06996616883356,189.67205253619213,-2.2306491188935906,1.7409470752089096,1.1997984343790178,-33.1989247334095,,-1.1935483870999999,,-0.5447953041474878,-1.2990038965087722
2005-02-01,0.8048289738,3.5,,8605.705078125,,,,4.357,5.7767,0.8048289738,0.8048289738,2.6951710262,1.5,-0.7999999999999998,173.72906934678915,-1.3349202314960507,,,,,-2.85395763656634,-0.5932010038786184,1.203008711860338,-0.20120724840081428,,-1.1951710262000002,,-0.635472199329249,
2005-03-01,0.7049345418,3.5,,8650.318359375,,,,4.361,5.6488,0.7049345418,0.7049345418,2.7950654582,1.5,-0.7999999999999998,174.62970720989352,-0.02908412761668533,,,,,-3.688162544169604,0.09180628873077801,1.1496947648521298,-12.411883176664029,,-1.2950654581999999,,-0.6578199240044149,
2005-04-01,0.2988047809,3.5,,8651.5048828125,61.0327082447497,,4.0284267952,4.369,5.6603,0.2988047809,0.2988047809,3.2011952191,1.5,-0.5999999999999996,174.65366034455056,3.290711096083676,61.0327082447497,95.15284313930388,-2.5992497040213114,183.55064818069323,-4.7733217088055895,0.1834441641825224,1.044853449807771,-57.61240750991953,,-1.7011952191,,-0.5048898740433791,-1.1503027217906017
2005-05-01,0.1984126984,3.5,,8716.2431640625,,,,4.416,5.4421,0.1984126984,0.1984126984,3.3015873016,1.5,-0.5999999999999996,175.96057491466078,3.2358383205101537,,,,,-3.0515916575191926,1.0757610437171161,1.120980271256306,-33.59788360735697,,-1.8015873016,,-0.6392371288431944,
2005-06-01,0.2976190476,3.5,,8604.3984375,,,,4.574,5.527,0.2976190476,0.2976190476,3.2023809524,1.5,-0.5999999999999996,173.7026913268952,5.678839216068199,,,,,1.7122526128530158,3.577898550724634,1.5221944271505368,50.0,,-1.7023809524,,-0.4782941365502891,
2005-07-01,1.5904572565,3.5,,8619.4453125,60.8999135971196,,4.905556581,4.526,5.471,1.5904572565,1.5904572565,1.9095427435,1.5,-0.5999999999999996,174.0064525604718,2.187518234721497,60.8999135971196,94.94581008048868,-1.2507181017638258,183.26922737607993,0.22143489813994943,-1.0494097070397945,1.5573244474477355,,,-0.4095427435000001,,-0.3742123436783098,-1.0249635920670224
